id,name,Result
24430,Marjorie Content,✅ Found to fetch entity
24538,József Pécsi,✅ Found to fetch entity
24697,Tokujin Yoshioka,✅ Found to fetch entity
25599,Denise Green,✅ Found to fetch entity
26128,Adolf Gustav Friedrich Schneck,✅ Found to fetch entity
26129,Adolf Abel,✅ Found to fetch entity
28738,David Noonan,✅ Found to fetch entity
28814,Zak Smith,✅ Found to fetch entity
28820,Frances Stark,✅ Found to fetch entity
28826,Katja Strunz,✅ Found to fetch entity
28862,Richard Wright,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,28862,is added in human_movement table
48,28862,is found in human_movement table
30879,Mircea Cantor,✅ Found to fetch entity
31035,Ferdinand Schmatz,✅ Found to fetch entity
31048,Wolfgang Staehle,✅ Found to fetch entity
31050,Dominik Steiger,✅ Found to fetch entity
31062,Christoph Tannert,✅ Found to fetch entity
31732,Christoph Ruckhäberle,✅ Found to fetch entity
31742,Joëlle Tuerlinckx,✅ Found to fetch entity
32560,Kohei Yoshiyuki,✅ Found to fetch entity
32796,David Robilliard,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,32796,is added in human_movement table
48,32796,is found in human_movement table
33750,Paolo Canevari,✅ Found to fetch entity
33865,Ivan Serpa,✅ Found to fetch entity
35067,Peter Singer,✅ Found to fetch entity
35986,Klara Liden,✅ Found to fetch entity
37360,Matthias Sauerbruch,✅ Found to fetch entity
37361,Louisa Hutton,✅ Found to fetch entity
37764,Anne Lacaton,✅ Found to fetch entity
38027,Alex Prager,✅ Found to fetch entity
41167,Rüdiger Berlit,✅ Found to fetch entity
41393,Alfred Zacharias,✅ Found to fetch entity
41828,Cathy Wilkes,✅ Found to fetch entity
42491,Richard Barnes,✅ Found to fetch entity
43277,Richard Maxfield,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,43277,is added in human_movement table
12,43277,is found in human_movement table
43440,John Langdon,✅ Found to fetch entity
44065,Michael C. Gross,✅ Found to fetch entity
46495,Adelle Lutz,✅ Found to fetch entity
46630,Massimo Banzi,✅ Found to fetch entity
46786,Billy Name,✅ Found to fetch entity
46873,Arrigo Lora Totino,✅ Found to fetch entity
47530,Bill Fontana,✅ Found to fetch entity
47854,Thomas Zipp,✅ Found to fetch entity
48050,Martine Bedin,✅ Found to fetch entity
48600,Alison Rossiter,✅ Found to fetch entity
48752,Kristin Oppenheim,✅ Found to fetch entity
49194,Newton Harrison,✅ Found to fetch entity
67625,Jochen Lempert,✅ Found to fetch entity
67949,Regina José Galindo,✅ Found to fetch entity
69882,John Furnival,✅ Found to fetch entity
183,Mail-Art,is found in movements table
183,69882,is added in human_movement table
183,69882,is found in human_movement table
70054,Norma Kamali,✅ Found to fetch entity
74554,Ulla von Brandenburg,✅ Found to fetch entity
132441,Suzy Lake,✅ Found to fetch entity
133276,Germán Cueto,✅ Found to fetch entity
136102,Pacita Abad,✅ Found to fetch entity
56,feminist art,is found in movements table
56,136102,is added in human_movement table
56,136102,is found in human_movement table
44,Robert Abel,✅ Found to fetch entity
46,Sigmund Abeles,✅ Found to fetch entity
103,Albert Alcalay,✅ Found to fetch entity
131,Gioacchino Altobelli,✅ Found to fetch entity
259,Luis Cruz Azaceta,✅ Found to fetch entity
409,Lester Beall,✅ Found to fetch entity
487,Roberto Berdecio,✅ Found to fetch entity
519,Judith Bernstein,✅ Found to fetch entity
56,feminist art,is found in movements table
56,519,is added in human_movement table
56,519,is found in human_movement table
607,Gay Block,✅ Found to fetch entity
764,Uwe Bremer,✅ Found to fetch entity
787,Gandy Brodie,✅ Found to fetch entity
919,Letterio Calapai,✅ Found to fetch entity
1205,Ulysse Comtois,✅ Found to fetch entity
1240,Edward Corbett,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,1240,is added in human_movement table
87,1240,is found in human_movement table
1596,Francisco Dosamantes,✅ Found to fetch entity
1677,Thomas Eckersley,✅ Found to fetch entity
1720,Kosso Eloul,✅ Found to fetch entity
1834,Harold Feinstein,✅ Found to fetch entity
1854,Agustín Fernández,✅ Found to fetch entity
1978,Gianfranco Frattini,✅ Found to fetch entity
2051,Vasudeo S. Gaitonde,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,2051,is added in human_movement table
87,2051,is found in human_movement table
2187,Joseph Glasco,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,2187,is added in human_movement table
87,2187,is found in human_movement table
2255,Fritz Goro,✅ Found to fetch entity
2263,Zbigniew Gostomski,✅ Found to fetch entity
2290,Toni Grand,✅ Found to fetch entity
2411,Satish Gujral,✅ Found to fetch entity
2538,Shigeru Hatsuyama,✅ Found to fetch entity
2542,Johann Hauser,✅ Found to fetch entity
2654,Fannie Hillsmith,✅ Found to fetch entity
2789,Scott Hyde,✅ Found to fetch entity
2805,Toshimitsu Imai,✅ Found to fetch entity
2823,David Ireland,✅ Found to fetch entity
23,conceptual art,is found in movements table
23,2823,is added in human_movement table
23,2823,is found in human_movement table
2858,Robert Jacks,✅ Found to fetch entity
3058,Mel Kendrick,✅ Found to fetch entity
3060,Clarence Kennedy,✅ Found to fetch entity
3119,Toshiyuki Kita,✅ Found to fetch entity
3152,Gustav Kluge,✅ Found to fetch entity
3300,Lawrence Kupferman,✅ Found to fetch entity
3383,Tadeusz Lapinski,✅ Found to fetch entity
3386,Magali Lara,✅ Found to fetch entity
3437,Alun Leach-Jones,✅ Found to fetch entity
3684,Karel Maes,✅ Found to fetch entity
3845,Holger Matthies,✅ Found to fetch entity
3894,George McNeil,✅ Found to fetch entity
3991,Edward Millman,✅ Found to fetch entity
4097,Andreas Moritz,✅ Found to fetch entity
4414,Rodolfo Opazo,✅ Found to fetch entity
4500,Ann Parker,✅ Found to fetch entity
4775,Walter Quirt,✅ Found to fetch entity
4781,Leo Rabkin,✅ Found to fetch entity
4839,Robert S. Redfield,✅ Found to fetch entity
4885,Grant T. Reynard,✅ Found to fetch entity
5282,Peter Schuyff,✅ Found to fetch entity
5286,Manfred Schwartz,✅ Found to fetch entity
5368,Li-Fa Shaih,✅ Found to fetch entity
5374,Honoré Sharrer,✅ Found to fetch entity
5386,Peter Shelton,✅ Found to fetch entity
142,postminimalism,is found in movements table
142,5386,is added in human_movement table
142,5386,is found in human_movement table
5506,Giacomo Soffiantino,✅ Found to fetch entity
64,abstract art,is found in movements table
64,5506,is added in human_movement table
64,5506,is found in human_movement table
5761,Sam Szafran,✅ Found to fetch entity
5763,Geza Szobel,✅ Found to fetch entity
5793,Reuben Tam,✅ Found to fetch entity
5868,Leslie Thornton,✅ Found to fetch entity
5926,Marc Treib,✅ Found to fetch entity
6038,Maciej Urbaniec,✅ Found to fetch entity
6285,Elbert Weinberg,✅ Found to fetch entity
6422,Emerson Woelffer,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,6422,is added in human_movement table
87,6422,is found in human_movement table
6478,Kazuo Yagi,✅ Found to fetch entity
6522,Peter Young,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,6522,is added in human_movement table
87,6522,is found in human_movement table
6681,Robert Engels,✅ Found to fetch entity
6806,Dan Dailey,✅ Found to fetch entity
6891,Victor Skrebneski,✅ Found to fetch entity
6896,Edward Cheney,✅ Found to fetch entity
6971,Jacob Jongert,✅ Found to fetch entity
6987,Robert Dawson,✅ Found to fetch entity
7087,Eric Drooker,✅ Found to fetch entity
7480,Enrique Chagoya,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,7480,is added in human_movement table
48,7480,is found in human_movement table
7618,Nicola Tyson,✅ Found to fetch entity
7688,Adam Bartos,✅ Found to fetch entity
7894,Peter Stroud,✅ Found to fetch entity
8247,Harry Shunk,✅ Found to fetch entity
8252,Mac Adams,✅ Found to fetch entity
8386,Pierre Fix-Masseau,✅ Found to fetch entity
8395,Alton Kelley,✅ Found to fetch entity
8433,Grete Jalk,✅ Found to fetch entity
8457,Humberto Campana,✅ Found to fetch entity
14137,Ben Langlands,✅ Found to fetch entity
22618,Lise Anne Couture,✅ Found to fetch entity
22697,Brad Kahlhamer,✅ Found to fetch entity
23881,Viola Gråsten,✅ Found to fetch entity
24470,Imre Kinszki,✅ Found to fetch entity
24577,Wanda Wulz,✅ Found to fetch entity
25103,Jutta Sika,✅ Found to fetch entity
25997,Myron Goldsmith,✅ Found to fetch entity
26131,Richard Döcker,✅ Found to fetch entity
26166,Carl Auböck,✅ Found to fetch entity
27007,Kenji Ekuan,✅ Found to fetch entity
27786,Anthony Dunne,✅ Found to fetch entity
28429,Raqib Shaw,✅ Found to fetch entity
28552,Monika Baer,✅ Found to fetch entity
28658,Jörg Herold,✅ Found to fetch entity
28663,Christian Holstad,✅ Found to fetch entity
28733,Rei Naito,✅ Found to fetch entity
28789,Yehudit Sasportas,✅ Found to fetch entity
28791,Matt Saunders,✅ Found to fetch entity
30717,Glenn Brown,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,30717,is added in human_movement table
48,30717,is found in human_movement table
30850,Maria Thereza Alves,✅ Found to fetch entity
31031,Eran Schaerf,✅ Found to fetch entity
31036,Rudolf Schmitz,✅ Found to fetch entity
31381,Franz Kaltenbeck,✅ Found to fetch entity
31960,Jorge Macchi,✅ Found to fetch entity
32559,Berni Searle,✅ Found to fetch entity
32690,Seth Price,✅ Found to fetch entity
23,conceptual art,is found in movements table
23,32690,is added in human_movement table
23,32690,is found in human_movement table
33131,Matthew Pillsbury,✅ Found to fetch entity
34174,Richard Hutten,✅ Found to fetch entity
34451,Jennifer Allora,✅ Found to fetch entity
34698,James Luna,✅ Found to fetch entity
34789,George Bures Miller,✅ Found to fetch entity
34854,Jean-Bernard Menoud,✅ Found to fetch entity
34898,Richard Lowenstein,✅ Found to fetch entity
35421,Enrico David,✅ Found to fetch entity
35895,Alfred Choubrac,✅ Found to fetch entity
36548,Rosa Loy,✅ Found to fetch entity
36615,Guido van der Werve,✅ Found to fetch entity
36617,Edith Dekyndt,✅ Found to fetch entity
36619,Tomás Saraceno,✅ Found to fetch entity
37181,Laurel Nakadate,✅ Found to fetch entity
37681,Teresita Fernández,✅ Found to fetch entity
38245,Marcel Alocco,✅ Found to fetch entity
38914,Andrea Geyer,✅ Found to fetch entity
39007,Carl Becker,✅ Found to fetch entity
39904,Walter Käch,✅ Found to fetch entity
39943,Ray Yoshida,✅ Found to fetch entity
222,Chicago Imagists,is found in movements table
222,39943,is added in human_movement table
222,39943,is found in human_movement table
40559,Mathias Poledna,✅ Found to fetch entity
40921,Abraham Cruzvillegas,✅ Found to fetch entity
41159,Richard Bampi,✅ Found to fetch entity
41279,Fred Eversley,✅ Found to fetch entity
42816,Filip Dujardin,✅ Found to fetch entity
42909,Bill Bollinger,✅ Found to fetch entity
104,Minimalism,is found in movements table
104,42909,is added in human_movement table
104,42909,is found in human_movement table
43281,Mary Vieira,✅ Found to fetch entity
44622,Peter Buggenhout,✅ Found to fetch entity
44912,Lee Jaffe,✅ Found to fetch entity
47316,Chris D.,✅ Found to fetch entity
47359,Annette Peacock,✅ Found to fetch entity
48464,Max Abramovitz,✅ Found to fetch entity
48658,Aaron Curry,✅ Found to fetch entity
48913,Will Burtin,✅ Found to fetch entity
49089,Clare Strand,✅ Found to fetch entity
49222,Jumana Manna,✅ Found to fetch entity
49261,Robert Massin,✅ Found to fetch entity
49855,Edvard Ravnikar,✅ Found to fetch entity
49959,Luc Dietrich,✅ Found to fetch entity
62654,James Ingo Freed,✅ Found to fetch entity
66101,Eileen Cowin,✅ Found to fetch entity
67264,Ewald Hoinkis,✅ Found to fetch entity
67272,Toyin Ojih Odutola,✅ Found to fetch entity
68247,Douglas Lockwood,✅ Found to fetch entity
69701,Ted Joans,✅ Found to fetch entity
32,Beat Generation,is found in movements table
32,69701,is added in human_movement table
32,69701,is found in human_movement table
71721,Gavin Jantjes,✅ Found to fetch entity
73135,Mira Schor,✅ Found to fetch entity
75011,Nelly Richard,✅ Found to fetch entity
131891,Paolo Roversi,✅ Found to fetch entity
132145,Jeff Mermelstein,✅ Found to fetch entity
137028,Ronald Sukenick,✅ Found to fetch entity
137048,Susana Wald,✅ Found to fetch entity
137102,Takao Tanabe,✅ Found to fetch entity
137574,Beverly Buchanan,✅ Found to fetch entity
111,Carlo Alfano,✅ Found to fetch entity
506,Zeke Berman,✅ Found to fetch entity
569,James Bishop,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,569,is added in human_movement table
87,569,is found in human_movement table
638,Blythe Bohnen,✅ Found to fetch entity
642,Charles Boily,✅ Found to fetch entity
733,Dove Bradshaw,✅ Found to fetch entity
882,Marsha Burns,✅ Found to fetch entity
1026,Julio Castellanos,✅ Found to fetch entity
1336,William R. Current,✅ Found to fetch entity
1367,Oskar Dalvit,✅ Found to fetch entity
1460,Howard Dearstyne,✅ Found to fetch entity
1545,Laddie John Dill,✅ Found to fetch entity
1548,Rick Dingus,✅ Found to fetch entity
1572,Isami Doi,✅ Found to fetch entity
1912,Karl Anton Fleck,✅ Found to fetch entity
2005,Dan Friedman,✅ Found to fetch entity
2046,Wolfgang Gäfgen,✅ Found to fetch entity
2267,Hans Gött,✅ Found to fetch entity
2279,Gottfried Graf,✅ Found to fetch entity
2445,Hideo Haga,✅ Found to fetch entity
2476,Theora Hamblett,✅ Found to fetch entity
2539,Pierre Haubensak,✅ Found to fetch entity
2951,Mervin Jules,✅ Found to fetch entity
2960,Reuben Kadish,✅ Found to fetch entity
3039,Neysa McMein,✅ Found to fetch entity
3244,George Krause,✅ Found to fetch entity
3251,Irving Kriesberg,✅ Found to fetch entity
3433,Guillaume Le Roy,✅ Found to fetch entity
3506,Hugo Leven,✅ Found to fetch entity
4090,Maud Morgan,✅ Found to fetch entity
4149,Grégoire Müller,✅ Found to fetch entity
4308,Gladys Nilsson,✅ Found to fetch entity
222,Chicago Imagists,is found in movements table
222,4308,is added in human_movement table
222,4308,is found in human_movement table
4371,Miguel Ocampo,✅ Found to fetch entity
4395,Alexander Olbricht,✅ Found to fetch entity
4498,Harold Paris,✅ Found to fetch entity
